Harv_Yr,Site,Order,Patch,Plot,Sapling,Round,Height_RC,RC,Estab_Yr,Priority,AddRings,Pot_outlier
2017,RMB,1,Bog Forest,BF01,BF01_01,BF0101_0to2,0,147,1869,1,0,0
2017,RMB,1,Bog Forest,BF01,BF01_01,BF0101_20to22,20,138,1878,1,9,0
2017,RMB,1,Bog Forest,BF01,BF01_01,BF0101_40to42,40,132,1884,1,15,0
2017,RMB,1,Bog Forest,BF01,BF01_01,BF0101_60to62,60,118,1898,1,29,0
2017,RMB,1,Bog Forest,BF01,BF01_01,BF0101_84to86,84,101,1915,1,46,0
2017,RMB,1,Bog Forest,BF01,BF01_03,BF0103_0to2,0,116,1900,1,0,0
2017,RMB,1,Bog Forest,BF01,BF01_03,BF0103_20to22,20,101,1915,1,15,0
2017,RMB,1,Bog Forest,BF01,BF01_03,BF0103_40to42,40,85,1931,1,31,0
2017,RMB,1,Bog Forest,BF01,BF01_03,BF0103_60to62,60,67,1949,1,49,0
2017,RMB,1,Bog Forest,BF01,BF01_03,BF0103_84to86,84,49,1967,1,67,0
2017,RMB,1,Bog Forest,BF01,BF01_06,BF0106_0to2,0,93,1923,1,0,0
2017,RMB,1,Bog Forest,BF01,BF01_06,BF0106_24.5to26.5,25,75,1941,1,18,0
2017,RMB,1,Bog Forest,BF01,BF01_06,BF0106_40to42,40,68,1948,1,25,0
2017,RMB,1,Bog Forest,BF01,BF01_06,BF0106_60to62,60,60,1956,1,33,0
2017,RMB,1,Bog Forest,BF01,BF01_06,BF0106_80to82,80,44,1972,1,49,0
2017,RMB,1,Bog Forest,BF02,BF02_02,BF0202_0to2,0,69,1947,1,0,1
2017,RMB,1,Bog Forest,BF02,BF02_02,BF0202_10to12,10,65,1951,1,4,1
2017,RMB,1,Bog Forest,BF02,BF02_02,BF0202_20to22,20,58,1958,1,11,1
2017,RMB,1,Bog Forest,BF02,BF02_02,BF0202_30to32,30,54,1962,1,15,1
2017,RMB,1,Bog Forest,BF02,BF02_02,BF0202_80to82,80,40,1976,1,29,1
2017,RMB,1,Bog Forest,BF02,BF02_04,BF0204_0to2,0,131,1885,1,0,0
2017,RMB,1,Bog Forest,BF02,BF02_04,BF0204_10to12,10,128,1888,1,3,0
2017,RMB,1,Bog Forest,BF02,BF02_04,BF0204_20to22,20,109,1907,1,22,0
2017,RMB,1,Bog Forest,BF02,BF02_04,BF0204_30to32,30,108,1908,1,23,0
2017,RMB,1,Bog Forest,BF02,BF02_04,BF0204_100to102,100,88,1928,1,43,0
2017,RMB,1,Bog Forest,BF03,BF03_01,BF0301_0to2,0,129,1887,1,0,0
2017,RMB,1,Bog Forest,BF03,BF03_01,BF0301_10to12,10,129,1887,1,0,0
2017,RMB,1,Bog Forest,BF03,BF03_01,BF0301_20to22,20,124,1892,1,5,0
2017,RMB,1,Bog Forest,BF03,BF03_01,BF0301_30to32,30,123,1893,1,6,0
2017,RMB,1,Bog Forest,BF03,BF03_01,BF0301_110to112,110,99,1917,1,30,1
2017,RMB,1,Bog Forest,BF03,BF03_02,BF0302_0to2,0,167,1849,1,0,0
2017,RMB,1,Bog Forest,BF03,BF03_02,BF0302_10to12,10,158,1858,1,9,0
2017,RMB,1,Bog Forest,BF03,BF03_02,BF0302_20to22,20,158,1858,1,9,0
2017,RMB,1,Bog Forest,BF03,BF03_02,BF0302_30to32,30,147,1869,1,20,0
2017,RMB,1,Bog Forest,BF03,BF03_02,BF0302_100to102,100,61,1955,1,106,0
2017,RMB,1,Bog Forest,BF03,BF03_03,BF0303_0to2,0,157,1859,1,0,0
2017,RMB,1,Bog Forest,BF03,BF03_03,BF0303_10to12,10,157,1859,1,0,0
2017,RMB,1,Bog Forest,BF03,BF03_03,BF0303_20to22,20,149,1867,1,8,0
2017,RMB,1,Bog Forest,BF03,BF03_03,BF0303_30to32,30,133,1883,1,24,0
2017,RMB,1,Bog Forest,BF03,BF03_03,BF0303_110to112,110,129,1887,1,28,1
2017,RMB,1,Bog Forest,BF03,BF03_05,BF0305_0to2,1,146,1870,1,0,0
2017,RMB,1,Bog Forest,BF03,BF03_05,BF0305_10to12,10,146,1870,1,0,0
2017,RMB,1,Bog Forest,BF03,BF03_05,BF0305_30to32,30,135,1881,1,11,0
2017,RMB,1,Bog Forest,BF03,BF03_05,BF0305_100to102,100,122,1894,1,24,1
2017,RMB,1,Bog Forest,BF04,BF04_01,BF0401_0to2,0,101,1915,1,0,0
2017,RMB,1,Bog Forest,BF04,BF04_01,BF0401_10to12,10,98,1918,1,3,0
2017,RMB,1,Bog Forest,BF04,BF04_01,BF0401_20to22,20,98,1918,1,3,0
2017,RMB,1,Bog Forest,BF04,BF04_01,BF0401_30to32,30,97,1919,1,4,0
2017,RMB,1,Bog Forest,BF04,BF04_01,BF0401_90to92,90,52,1964,1,49,0
2017,RMB,1,Bog Forest,BF04,BF04_02,BF0402_0to2,0,173,1843,2,0,0
2017,RMB,1,Bog Forest,BF04,BF04_02,BF0402_10to12,10,138,1878,2,35,0
2017,RMB,1,Bog Forest,BF04,BF04_02,BF0402_20to22,20,138,1878,2,35,0
2017,RMB,1,Bog Forest,BF04,BF04_02,BF0402_30to32,30,122,1894,2,51,0
2017,RMB,1,Bog Forest,BF04,BF04_02,BF0402_86to88,86,85,1931,2,88,0
2017,RMB,1,Bog Forest,BF04,BF04_05,BF0405_0to2,0,130,1886,2,0,0
2017,RMB,1,Bog Forest,BF04,BF04_05,BF0405_10to12,10,119,1897,2,11,0
2017,RMB,1,Bog Forest,BF04,BF04_05,BF0405_20to22,20,106,1910,2,24,0
2017,RMB,1,Bog Forest,BF04,BF04_05,BF0405_30to32,30,95,1921,2,35,0
2017,RMB,1,Bog Forest,BF04,BF04_05,BF0405_74to76,74,68,1948,2,62,0
2017,RMB,1,Bog Forest,BF05,BF05_01,BF0501_0to2,0,100,1916,2,0,0
2017,RMB,1,Bog Forest,BF05,BF05_01,BF0501_10to12,10,98,1918,2,2,0
2017,RMB,1,Bog Forest,BF05,BF05_01,BF0501_20to22,20,96,1920,2,4,0
2017,RMB,1,Bog Forest,BF05,BF05_01,BF0501_30to32,30,87,1929,2,13,0
2017,RMB,1,Bog Forest,BF05,BF05_01,BF0501_68to70,68,52,1964,2,48,0
2017,RMB,1,Bog Forest,BF05,BF05_04,BF0504_0to2,0,121,1895,1,0,0
2017,RMB,1,Bog Forest,BF05,BF05_04,BF0504_10to12,10,121,1895,1,0,0
2017,RMB,1,Bog Forest,BF05,BF05_04,BF0504_20to22,20,117,1899,1,4,0
2017,RMB,1,Bog Forest,BF05,BF05_04,BF0504_30to32,30,106,1910,1,15,0
2017,RMB,1,Bog Forest,BF05,BF05_04,BF0504_80to82,80,78,1938,1,43,0
2017,RMB,1,Bog Forest,BF05,BF05_05,BF0505_0to2,0,130,1886,1,0,0
2017,RMB,1,Bog Forest,BF05,BF05_05,BF0505_10to12,10,125,1891,1,5,0
2017,RMB,1,Bog Forest,BF05,BF05_05,BF0505_20to22,20,120,1896,1,10,0
2017,RMB,1,Bog Forest,BF05,BF05_05,BF0505_30to32,30,116,1900,1,14,0
2017,RMB,1,Bog Forest,BF05,BF05_05,BF0505_80to82,80,89,1927,1,41,0
2017,RMB,1,Bog Forest,BF06,BF06_01,BF0601_0to2,0,141,1875,2,0,0
2017,RMB,1,Bog Forest,BF06,BF06_01,BF0601_10to12,10,134,1882,2,7,0
2017,RMB,1,Bog Forest,BF06,BF06_01,BF0601_20to22,20,131,1885,2,10,0
2017,RMB,1,Bog Forest,BF06,BF06_01,BF0601_30to32,30,125,1891,2,16,0
2017,RMB,1,Bog Forest,BF06,BF06_02,BF0602_10to12,10,148,1868,2,0,0
2017,RMB,1,Bog Forest,BF06,BF06_02,BF0602_20to22,20,133,1883,2,15,0
2017,RMB,1,Bog Forest,BF06,BF06_02,BF0602_30to32,30,126,1890,2,22,0
2018,RMB,1,Bog Forest,BF07,BF07S01,BF07S01_14,0,122,1895,1,0,0
2018,RMB,1,Bog Forest,BF07,BF07S01,BF07S01_13,10,115,1902,1,7,0
2018,RMB,1,Bog Forest,BF07,BF07S01,BF07S01_12,20,110,1907,1,12,0
2018,RMB,1,Bog Forest,BF07,BF07S01,BF07S01_11,30,94,1923,1,28,0
2018,RMB,1,Bog Forest,BF07,BF07S01,BF07S01_10,40,84,1933,1,38,0
2018,RMB,1,Bog Forest,BF07,BF07S01,BF07S01_09,50,84,1933,1,38,0
2018,RMB,1,Bog Forest,BF07,BF07S01,BF07S01_08,60,63,1954,1,59,0
2018,RMB,1,Bog Forest,BF07,BF07S01,BF07S01_07,70,59,1958,1,63,0
2018,RMB,1,Bog Forest,BF07,BF07S01,BF07S01_06,80,42,1975,1,80,0
2018,RMB,1,Bog Forest,BF07,BF07S01,BF07S01_05,90,40,1977,1,82,0
2018,RMB,1,Bog Forest,BF07,BF07S01,BF07S01_04,100,34,1983,1,88,0
2018,RMB,1,Bog Forest,BF07,BF07S01,BF07S01_03,110,23,1994,1,99,0
2018,RMB,1,Bog Forest,BF07,BF07S01,BF07S01_02,120,22,1995,1,100,0
2018,RMB,1,Bog Forest,BF07,BF07S01,BF07S01_01,130,22,1995,1,100,0
2018,RMB,1,Bog Forest,BF08,BF08S01,BF08S01_14,0,183,1834,1,0,0
2018,RMB,1,Bog Forest,BF08,BF08S01,BF08S01_13,10,159,1858,1,24,0
2018,RMB,1,Bog Forest,BF08,BF08S01,BF08S01_12,20,155,1862,1,28,0
2018,RMB,1,Bog Forest,BF08,BF08S01,BF08S01_11,30,153,1864,1,30,0
2018,RMB,1,Bog Forest,BF08,BF08S01,BF08S01_10,40,141,1876,1,42,0
2018,RMB,1,Bog Forest,BF08,BF08S01,BF08S01_09,50,141,1876,1,42,0
2018,RMB,1,Bog Forest,BF08,BF08S01,BF08S01_08,60,117,1900,1,66,0
2018,RMB,1,Bog Forest,BF08,BF08S01,BF08S01_07,70,112,1905,1,71,0
2018,RMB,1,Bog Forest,BF08,BF08S01,BF08S01_06,80,106,1911,1,77,0
2018,RMB,1,Bog Forest,BF08,BF08S01,BF08S01_05,90,99,1918,1,84,0
2018,RMB,1,Bog Forest,BF08,BF08S01,BF08S01_04,100,93,1924,1,90,0
2018,RMB,1,Bog Forest,BF08,BF08S01,BF08S01_03,110,86,1931,1,97,0
2018,RMB,1,Bog Forest,BF08,BF08S01,BF08S01_02,120,73,1944,1,110,0
2018,RMB,1,Bog Forest,BF08,BF08S01,BF08S01_01,130,61,1956,1,122,0
2018,RMB,1,Bog Forest,BF08,BF08S02,BF08S02_14,0,204,1813,1,0,1
2018,RMB,1,Bog Forest,BF08,BF08S02,BF08S02_13,10,198,1819,1,6,1
2018,RMB,1,Bog Forest,BF08,BF08S02,BF08S02_12,20,198,1819,1,6,1
2018,RMB,1,Bog Forest,BF08,BF08S02,BF08S02_11,30,196,1821,1,8,1
2018,RMB,1,Bog Forest,BF08,BF08S02,BF08S02_07,70,188,1829,1,16,1
2018,RMB,1,Bog Forest,BF08,BF08S02,BF08S02_06,80,176,1841,1,28,1
2018,RMB,1,Bog Forest,BF08,BF08S02,BF08S02_05,90,164,1853,1,40,1
2018,RMB,1,Bog Forest,BF08,BF08S02,BF08S02_04,100,145,1872,1,59,1
2018,RMB,1,Bog Forest,BF08,BF08S02,BF08S02_03,110,133,1884,1,71,1
2018,RMB,1,Bog Forest,BF08,BF08S03,BF08S03_14,0,192,1825,1,0,0
2018,RMB,1,Bog Forest,BF08,BF08S03,BF08S03_13,10,170,1847,1,22,0
2018,RMB,1,Bog Forest,BF08,BF08S03,BF08S03_12,20,157,1860,1,35,0
2018,RMB,1,Bog Forest,BF08,BF08S03,BF08S03_11,30,147,1870,1,45,0
2018,RMB,1,Bog Forest,BF08,BF08S03,BF08S03_10,40,142,1875,1,50,0
2018,RMB,1,Bog Forest,BF08,BF08S03,BF08S03_09,50,135,1882,1,57,0
2018,RMB,1,Bog Forest,BF08,BF08S03,BF08S03_08,60,129,1888,1,63,0
2018,RMB,1,Bog Forest,BF08,BF08S03,BF08S03_07,70,119,1898,1,73,0
2018,RMB,1,Bog Forest,BF08,BF08S03,BF08S03_05,90,102,1915,1,90,0
2018,RMB,1,Bog Forest,BF08,BF08S03,BF08S03_04,100,95,1922,1,97,0
2018,RMB,1,Bog Forest,BF08,BF08S03,BF08S03_03,110,81,1936,1,111,0
2018,RMB,1,Bog Forest,BF08,BF08S03,BF08S03_02,120,79,1938,1,113,0
2018,RMB,1,Bog Forest,BF08,BF08S03,BF08S03_01,130,70,1947,1,122,0
2018,RMB,1,Bog Forest,BF09,BF09S01,BF09S01_14,0,97,1920,1,0,0
2018,RMB,1,Bog Forest,BF09,BF09S01,BF09S01_13,10,95,1922,1,2,0
2018,RMB,1,Bog Forest,BF09,BF09S01,BF09S01_12,20,93,1924,1,4,0
2018,RMB,1,Bog Forest,BF09,BF09S01,BF09S01_11,30,93,1924,1,4,0
2018,RMB,1,Bog Forest,BF09,BF09S01,BF09S01_10,40,91,1926,1,6,0
2018,RMB,1,Bog Forest,BF09,BF09S01,BF09S01_09,50,88,1929,1,9,0
2018,RMB,1,Bog Forest,BF09,BF09S01,BF09S01_08,60,80,1937,1,17,0
2018,RMB,1,Bog Forest,BF09,BF09S01,BF09S01_07,70,65,1952,1,32,0
2018,RMB,1,Bog Forest,BF09,BF09S01,BF09S01_06,80,51,1966,1,46,0
2018,RMB,1,Bog Forest,BF09,BF09S01,BF09S01_05,90,42,1975,1,55,0
2018,RMB,1,Bog Forest,BF09,BF09S01,BF09S01_04,100,39,1978,1,58,0
2018,RMB,1,Bog Forest,BF09,BF09S01,BF09S01_03,110,35,1982,1,62,0
2018,RMB,1,Bog Forest,BF09,BF09S01,BF09S01_02,120,34,1983,1,63,0
2018,RMB,1,Bog Forest,BF09,BF09S01,BF09S01_01,130,30,1987,1,67,0
2018,RMB,1,Bog Forest,BF09,BF09S02,BF09S02_14,0,111,1906,1,0,0
2018,RMB,1,Bog Forest,BF09,BF09S02,BF09S02_13,10,110,1907,1,1,0
2018,RMB,1,Bog Forest,BF09,BF09S02,BF09S02_12,20,105,1912,1,6,0
2018,RMB,1,Bog Forest,BF09,BF09S02,BF09S02_11,30,104,1913,1,7,0
2018,RMB,1,Bog Forest,BF09,BF09S02,BF09S02_10,40,103,1914,1,8,0
2018,RMB,1,Bog Forest,BF09,BF09S02,BF09S02_09,50,102,1915,1,9,0
2018,RMB,1,Bog Forest,BF09,BF09S02,BF09S02_08,60,92,1925,1,19,0
2018,RMB,1,Bog Forest,BF09,BF09S02,BF09S02_07,70,91,1926,1,20,0
2018,RMB,1,Bog Forest,BF09,BF09S02,BF09S02_06,80,90,1927,1,21,1
2018,RMB,1,Bog Forest,BF09,BF09S02,BF09S02_05,90,90,1927,1,21,1
2018,RMB,1,Bog Forest,BF09,BF09S02,BF09S02_04,100,60,1957,1,51,1
2018,RMB,1,Bog Forest,BF09,BF09S02,BF09S02_03,110,59,1958,1,52,0
2018,RMB,1,Bog Forest,BF09,BF09S03,BF09S03_14,0,142,1875,1,0,0
2018,RMB,1,Bog Forest,BF09,BF09S03,BF09S03_13,10,138,1879,1,4,0
2018,RMB,1,Bog Forest,BF09,BF09S03,BF09S03_12,20,136,1881,1,6,0
2018,RMB,1,Bog Forest,BF09,BF09S03,BF09S03_11,30,114,1903,1,28,0
2018,RMB,1,Bog Forest,BF09,BF09S03,BF09S03_10,40,107,1910,1,35,0
2018,RMB,1,Bog Forest,BF09,BF09S03,BF09S03_09,50,103,1914,1,39,0
2018,RMB,1,Bog Forest,BF09,BF09S03,BF09S03_08,60,101,1916,1,41,0
2018,RMB,1,Bog Forest,BF09,BF09S03,BF09S03_07,70,93,1924,1,49,0
2018,RMB,1,Bog Forest,BF09,BF09S03,BF09S03_06,80,75,1942,1,67,0
2018,RMB,1,Bog Forest,BF09,BF09S03,BF09S03_05,90,70,1947,1,72,0
2018,RMB,1,Bog Forest,BF09,BF09S03,BF09S03_04,100,63,1954,1,79,0
2018,RMB,1,Bog Forest,BF09,BF09S03,BF09S03_03,110,59,1958,1,83,0
2018,RMB,1,Bog Forest,BF09,BF09S03,BF09S03_02,120,54,1963,1,88,0
2018,RMB,1,Bog Forest,BF09,BF09S03,BF09S03_01,130,49,1968,1,93,0
2017,RMB,2,Forest,F01,F01_01,F0101_0to2,0,45,1971,2,0,0
2017,RMB,2,Forest,F01,F01_01,F0101_20to22,20,38,1978,2,7,0
2017,RMB,2,Forest,F01,F01_01,F0101_44to46,44,32,1984,2,13,0
2017,RMB,2,Forest,F01,F01_01,F0101_62to64,62,31,1985,2,14,0
2017,RMB,2,Forest,F01,F01_02,F0102_0to2,0,70,1945,2,0,0
2017,RMB,2,Forest,F01,F01_02,F0102_20to22,20,64,1952,2,6,0
2017,RMB,2,Forest,F01,F01_02,F0102_40to42,40,52,1964,2,18,0
2017,RMB,2,Forest,F01,F01_02,F0102_164to166,164,28,1988,2,42,0
2017,RMB,2,Forest,F01,F01_03,F0103_21to23,21,69,1947,2,0,0
2017,RMB,2,Forest,F01,F01_03,F0103_35to37,35,64,1952,2,5,0
2017,RMB,2,Forest,F01,F01_03,F0103_55to57,55,56,1960,2,13,0
2017,RMB,2,Forest,F01,F01_03,F0103_169to171,169,15,2001,2,54,0
2017,RMB,2,Forest,F02,F02_04,F0204_0to2,0,80,1936,1,0,0
2017,RMB,2,Forest,F02,F02_04,F0204_10to12,10,76,1940,1,4,0
2017,RMB,2,Forest,F02,F02_04,F0204_20to22,20,71,1945,1,9,0
2017,RMB,2,Forest,F02,F02_04,F0204_30to32,30,67,1949,1,13,0
2017,RMB,2,Forest,F02,F02_04,F0204_40to42,40,60,1956,1,20,0
2017,RMB,2,Forest,F02,F02_04,F0204_50to52,50,59,1957,1,21,0
2017,RMB,2,Forest,F02,F02_04,F0204_60to62,60,56,1960,1,24,0
2017,RMB,2,Forest,F02,F02_04,F0204_80to82,80,47,1969,1,33,0
2017,RMB,2,Forest,F02,F02_04,F0204_90to92,90,47,1969,1,33,0
2017,RMB,2,Forest,F02,F02_04,F0204_100to102,100,42,1974,1,38,0
2017,RMB,2,Forest,F02,F02_04,F0204_110to112,110,39,1977,1,41,0
2017,RMB,2,Forest,F02,F02_04,F0204_120to122,120,37,1979,1,43,0
2017,RMB,2,Forest,F02,F02_04,F0204_130to132,130,35,1981,1,45,0
2017,RMB,2,Forest,F02,F02_05,F0205_0to2,0,75,1940,2,0,0
2017,RMB,2,Forest,F02,F02_05,F0205_10to12,10,70,1946,2,5,0
2017,RMB,2,Forest,F02,F02_05,F0205_20to22,20,66,1950,2,9,0
2017,RMB,2,Forest,F02,F02_05,F0205_30to32,30,60,1956,2,15,0
2017,RMB,2,Forest,F02,F02_05,F0205_40to42,40,57,1959,2,18,0
2017,RMB,2,Forest,F02,F02_05,F0205_50to52,50,51,1965,2,24,0
2017,RMB,2,Forest,F02,F02_05,F0205_60to62,60,46,1970,2,29,0
2017,RMB,2,Forest,F02,F02_05,F0205_70to72,70,39,1977,2,36,0
2017,RMB,2,Forest,F02,F02_05,F0205_80to82,80,37,1979,2,38,0
2017,RMB,2,Forest,F02,F02_05,F0205_90to92,90,34,1982,2,41,0
2017,RMB,2,Forest,F02,F02_05,F0205_100to102,100,33,1983,2,42,0
2017,RMB,2,Forest,F02,F02_05,F0205_110to112,110,31,1985,2,44,0
2017,RMB,2,Forest,F02,F02_05,F0205_120to122,120,28,1988,2,47,0
2017,RMB,2,Forest,F02,F02_05,F0205_130to132,130,28,1988,2,47,0
2017,RMB,2,Forest,F03,F03_01,F0301_0to2,0,68,1948,2,0,0
2017,RMB,2,Forest,F03,F03_01,F0301_10to12,10,63,1953,2,5,0
2017,RMB,2,Forest,F03,F03_01,F0301_20to22,20,61,1955,2,7,0
2017,RMB,2,Forest,F03,F03_01,F0301_30to32,30,59,1957,2,9,0
2017,RMB,2,Forest,F03,F03_01,F0301_40to42,40,59,1957,2,9,0
2017,RMB,2,Forest,F03,F03_01,F0301_50to52,50,53,1963,2,15,0
2017,RMB,2,Forest,F03,F03_01,F0301_60to62,60,52,1964,2,16,0
2017,RMB,2,Forest,F03,F03_01,F0301_70to72,70,49,1967,2,19,0
2017,RMB,2,Forest,F03,F03_01,F0301_80to82,80,47,1969,2,21,0
2017,RMB,2,Forest,F03,F03_01,F0301_90to92,90,44,1972,2,24,0
2017,RMB,2,Forest,F03,F03_01,F0301_100to102,100,42,1974,2,26,0
2017,RMB,2,Forest,F03,F03_01,F0301_110to112,110,40,1976,2,28,0
2017,RMB,2,Forest,F03,F03_01,F0301_120to122,120,38,1978,2,30,0
2017,RMB,2,Forest,F03,F03_01,F0301_130to132,130,38,1978,2,30,0
2017,RMB,2,Forest,F03,F03_02,F0302_0to2,0,109,1906,1,0,0
2017,RMB,2,Forest,F03,F03_02,F0302_10to12,10,99,1917,1,10,0
2017,RMB,2,Forest,F03,F03_02,F0302_20to22,20,96,1920,1,13,0
2017,RMB,2,Forest,F03,F03_02,F0302_30to32,30,91,1925,1,18,0
2017,RMB,2,Forest,F03,F03_02,F0302_40to42,40,85,1931,1,24,0
2017,RMB,2,Forest,F03,F03_02,F0302_50to52,50,79,1937,1,30,0
2017,RMB,2,Forest,F03,F03_02,F0302_60to62,60,76,1940,1,33,0
2017,RMB,2,Forest,F03,F03_02,F0302_70to72,70,70,1946,1,39,0
2017,RMB,2,Forest,F03,F03_02,F0302_80to82,80,67,1949,1,42,0
2017,RMB,2,Forest,F03,F03_02,F0302_90to92,90,65,1951,1,44,0
2017,RMB,2,Forest,F03,F03_02,F0302_100to102,100,62,1954,1,47,0
2017,RMB,2,Forest,F03,F03_02,F0302_110to112,110,57,1959,1,52,0
2017,RMB,2,Forest,F03,F03_02,F0302_120to122,120,53,1963,1,56,0
2017,RMB,2,Forest,F03,F03_02,F0302_130to132,130,48,1968,1,61,0
2017,RMB,2,Forest,F03,F03_03,F0303_0to2,0,90,1926,1,9,0
2017,RMB,2,Forest,F03,F03_03,F0303_10to12,10,81,1935,1,0,0
2017,RMB,2,Forest,F03,F03_03,F0303_20to22,20,75,1941,1,6,0
2017,RMB,2,Forest,F03,F03_03,F0303_30to32,30,69,1947,1,12,0
2017,RMB,2,Forest,F03,F03_03,F0303_40to42,40,61,1955,1,20,0
2017,RMB,2,Forest,F03,F03_03,F0303_50to52,50,61,1955,1,20,0
2017,RMB,2,Forest,F03,F03_03,F0303_60to62,60,53,1963,1,28,0
2017,RMB,2,Forest,F03,F03_03,F0303_70to72,70,51,1965,1,30,0
2017,RMB,2,Forest,F03,F03_03,F0303_80to82,80,46,1970,1,35,0
2017,RMB,2,Forest,F03,F03_03,F0303_90to92,90,43,1973,1,38,0
2017,RMB,2,Forest,F03,F03_03,F0303_100to102,100,39,1977,1,42,0
2017,RMB,2,Forest,F03,F03_03,F0303_110to112,110,38,1978,1,43,0
2017,RMB,2,Forest,F03,F03_03,F0303_120to122,120,34,1982,1,47,0
2017,RMB,2,Forest,F03,F03_03,F0303_130to132,130,33,1983,1,48,0
2017,RMB,2,Forest,F03,F03_05,F0305_0to2,0,79,1937,1,0,0
2017,RMB,2,Forest,F03,F03_05,F0305_10to12,10,77,1939,1,2,0
2017,RMB,2,Forest,F03,F03_05,F0305_20to22,20,72,1944,1,7,0
2017,RMB,2,Forest,F03,F03_05,F0305_30to32,30,67,1949,1,12,0
2017,RMB,2,Forest,F03,F03_05,F0305_40to42,40,62,1954,1,17,0
2017,RMB,2,Forest,F03,F03_05,F0305_50to52,50,56,1960,1,23,0
2017,RMB,2,Forest,F03,F03_05,F0305_60to62,60,54,1962,1,25,0
2017,RMB,2,Forest,F03,F03_05,F0305_70to72,70,53,1963,1,26,0
2017,RMB,2,Forest,F03,F03_05,F0305_80to82,80,50,1966,1,29,0
2017,RMB,2,Forest,F03,F03_05,F0305_90to92,90,48,1968,1,31,0
2017,RMB,2,Forest,F03,F03_05,F0305_100to102,100,46,1970,1,33,0
2017,RMB,2,Forest,F03,F03_05,F0305_110to112,110,45,1971,1,34,0
2017,RMB,2,Forest,F03,F03_05,F0305_120to122,120,42,1974,1,37,0
2017,RMB,2,Forest,F03,F03_05,F0305_130to132,130,40,1976,1,39,0
2017,RMB,2,Forest,F04,F04_01,F0401_0to2,0,71,1945,2,0,0
2017,RMB,2,Forest,F04,F04_01,F0401_10to12,10,64,1952,2,7,0
2017,RMB,2,Forest,F04,F04_01,F0401_20to22,20,60,1956,2,11,0
2017,RMB,2,Forest,F04,F04_01,F0401_30to32,30,52,1964,2,19,0
2017,RMB,2,Forest,F04,F04_01,F0401_40to42,40,51,1965,2,20,0
2017,RMB,2,Forest,F04,F04_01,F0401_50to52,50,43,1973,2,28,0
2017,RMB,2,Forest,F04,F04_01,F0401_60to62,60,40,1976,2,31,0
2017,RMB,2,Forest,F04,F04_01,F0401_70to72,70,37,1979,2,34,0
2017,RMB,2,Forest,F04,F04_01,F0401_80to82,80,32,1984,2,39,0
2017,RMB,2,Forest,F04,F04_01,F0401_90to92,90,30,1986,2,41,0
2017,RMB,2,Forest,F04,F04_01,F0401_100to102,100,28,1988,2,43,0
2017,RMB,2,Forest,F04,F04_01,F0401_110to112,110,27,1989,2,44,0
2017,RMB,2,Forest,F04,F04_01,F0401_120to122,120,25,1991,2,46,0
2017,RMB,2,Forest,F04,F04_02,F0402_0to2,0,73,1943,2,0,0
2017,RMB,2,Forest,F04,F04_02,F0402_10to12,10,71,1945,2,2,0
2017,RMB,2,Forest,F04,F04_02,F0402_20to22,20,61,1955,2,12,0
2017,RMB,2,Forest,F04,F04_02,F0402_30to32,30,57,1959,2,16,0
2017,RMB,2,Forest,F04,F04_02,F0402_40to42,40,51,1965,2,22,0
2017,RMB,2,Forest,F04,F04_02,F0402_50to52,50,47,1969,2,26,0
2017,RMB,2,Forest,F04,F04_02,F0402_60to62,60,45,1971,2,28,0
2017,RMB,2,Forest,F04,F04_02,F0402_70to72,70,42,1974,2,31,0
2017,RMB,2,Forest,F04,F04_02,F0402_80to82,80,40,1976,2,33,0
