Harv_Yr,Site,Order,Patch,Plot,Sapling,Round,Height_RC,RC,Estab_Yr,Priority,AddRings,Pot_outlier
2017,RMB,2,Forest,F04,F04_02,F0402_90to92,90,38,1978,2,35,0
2017,RMB,2,Forest,F04,F04_02,F0402_100to102,100,35,1981,2,38,0
2017,RMB,2,Forest,F04,F04_02,F0402_120to122,120,33,1983,2,40,0
2017,RMB,2,Forest,F04,F04_02,F0402_130to132,130,32,1984,2,41,0
2017,RMB,2,Forest,F04,F04_03,F0403_0to2,0,86,1930,1,0,0
2017,RMB,2,Forest,F04,F04_03,F0403_10to12,10,82,1934,1,4,0
2017,RMB,2,Forest,F04,F04_03,F0403_20to22,20,79,1937,1,7,0
2017,RMB,2,Forest,F04,F04_03,F0403_30to32,30,77,1939,1,9,0
2017,RMB,2,Forest,F04,F04_03,F0403_40to42,40,74,1942,1,12,0
2017,RMB,2,Forest,F04,F04_03,F0403_60to62,60,64,1952,1,22,0
2017,RMB,2,Forest,F04,F04_03,F0403_70to72,70,60,1956,1,26,0
2017,RMB,2,Forest,F04,F04_03,F0403_80to82,80,59,1957,1,27,0
2017,RMB,2,Forest,F04,F04_03,F0403_90to92,90,55,1961,1,31,0
2017,RMB,2,Forest,F04,F04_03,F0403_100to102,100,50,1966,1,36,0
2017,RMB,2,Forest,F04,F04_03,F0403_110to112,110,48,1968,1,38,0
2017,RMB,2,Forest,F04,F04_03,F0403_120to122,120,45,1971,1,41,0
2017,RMB,2,Forest,F04,F04_03,F0403_130to132,130,42,1974,1,44,0
2017,RMB,2,Forest,F04,F04_04,F0404_0to2,0,67,1949,2,0,0
2017,RMB,2,Forest,F04,F04_04,F0404_10to12,10,66,1950,2,1,0
2017,RMB,2,Forest,F04,F04_04,F0404_20to22,20,64,1952,2,3,0
2017,RMB,2,Forest,F04,F04_04,F0404_40to42,40,62,1954,2,5,0
2017,RMB,2,Forest,F04,F04_04,F0404_50to52,50,58,1958,2,9,0
2017,RMB,2,Forest,F04,F04_04,F0404_60to62,60,54,1962,2,13,0
2017,RMB,2,Forest,F04,F04_04,F0404_70to72,70,54,1962,2,13,0
2017,RMB,2,Forest,F04,F04_04,F0404_80to82,80,51,1965,2,16,0
2017,RMB,2,Forest,F04,F04_04,F0404_90to92,90,49,1967,2,18,0
2017,RMB,2,Forest,F04,F04_04,F0404_100to102,100,48,1968,2,19,0
2017,RMB,2,Forest,F04,F04_04,F0404_110to112,110,45,1971,2,22,0
2017,RMB,2,Forest,F04,F04_04,F0404_120to122,120,43,1973,2,24,0
2017,RMB,2,Forest,F04,F04_04,F0404_130to132,130,43,1973,2,24,0
2017,RMB,2,Forest,F04,F04_05,F0405_0to2,0,72,1944,2,0,0
2017,RMB,2,Forest,F04,F04_05,F0405_10to12,10,68,1948,2,4,0
2017,RMB,2,Forest,F04,F04_05,F0405_20to22,20,65,1951,2,7,0
2017,RMB,2,Forest,F04,F04_05,F0405_30to32,30,63,1953,2,9,0
2017,RMB,2,Forest,F04,F04_05,F0405_40to42,40,55,1961,2,17,0
2017,RMB,2,Forest,F04,F04_05,F0405_50to52,50,50,1966,2,22,0
2017,RMB,2,Forest,F04,F04_05,F0405_60to62,60,49,1967,2,23,0
2017,RMB,2,Forest,F04,F04_05,F0405_70to72,70,45,1971,2,27,0
2017,RMB,2,Forest,F04,F04_05,F0405_80to82,80,40,1976,2,32,0
2017,RMB,2,Forest,F04,F04_05,F0405_90to92,90,37,1979,2,35,0
2017,RMB,2,Forest,F04,F04_05,F0405_100to102,100,35,1981,2,37,0
2017,RMB,2,Forest,F04,F04_05,F0405_110to112,110,32,1984,2,40,0
2017,RMB,2,Forest,F04,F04_05,F0405_120to122,120,30,1986,2,42,0
2017,RMB,2,Forest,F04,F04_05,F0405_130to132,130,27,1989,2,45,0
2017,RMB,2,Forest,F05,F05_02,F0502_0to2,0,98,1918,1,0,0
2017,RMB,2,Forest,F05,F05_02,F0502_10to12,10,86,1930,1,12,0
2017,RMB,2,Forest,F05,F05_02,F0502_20to22,20,82,1934,1,16,0
2017,RMB,2,Forest,F05,F05_02,F0502_30to32,30,76,1940,1,22,0
2017,RMB,2,Forest,F05,F05_02,F0502_40to42,40,72,1944,1,26,0
2017,RMB,2,Forest,F05,F05_02,F0502_50to52,50,66,1950,1,32,0
2017,RMB,2,Forest,F05,F05_02,F0502_60to62,60,64,1952,1,34,0
2017,RMB,2,Forest,F05,F05_02,F0502_70to72,70,60,1956,1,38,0
2017,RMB,2,Forest,F05,F05_02,F0502_80to82,80,60,1956,1,38,0
2017,RMB,2,Forest,F05,F05_02,F0502_90to92,90,56,1960,1,42,0
2017,RMB,2,Forest,F05,F05_02,F0502_100to102,100,53,1963,1,45,0
2017,RMB,2,Forest,F05,F05_02,F0502_110to112,110,52,1964,1,46,0
2017,RMB,2,Forest,F05,F05_02,F0502_120to122,120,49,1967,1,49,0
2017,RMB,2,Forest,F05,F05_02,F0502_130to132,130,46,1970,1,52,0
2017,RMB,2,Forest,F05,F05_03,F0503_0to2,0,84,1932,2,0,0
2017,RMB,2,Forest,F05,F05_03,F0503_10to12,10,83,1933,2,1,0
2017,RMB,2,Forest,F05,F05_03,F0503_20to22,20,81,1935,2,3,0
2017,RMB,2,Forest,F05,F05_03,F0503_30to32,30,71,1945,2,13,0
2017,RMB,2,Forest,F05,F05_03,F0503_40to42,40,71,1945,2,13,0
2017,RMB,2,Forest,F05,F05_03,F0503_50to52,50,70,1946,2,14,0
2017,RMB,2,Forest,F05,F05_03,F0503_60to62,60,70,1946,2,14,0
2017,RMB,2,Forest,F05,F05_03,F0503_70to72,70,64,1952,2,20,0
2017,RMB,2,Forest,F05,F05_03,F0503_80to82,80,65,1951,2,19,0
2017,RMB,2,Forest,F05,F05_03,F0503_90to92,90,61,1955,2,23,0
2017,RMB,2,Forest,F05,F05_03,F0503_110to112,110,53,1963,2,31,0
2017,RMB,2,Forest,F05,F05_03,F0503_120to122,120,52,1964,2,32,0
2017,RMB,2,Forest,F05,F05_03,F0503_130to132,130,45,1971,2,39,0
2017,RMB,2,Forest,F05,F05_04,F0504_0to2,0,92,1924,1,0,0
2017,RMB,2,Forest,F05,F05_04,F0504_10to12,10,91,1925,1,1,0
2017,RMB,2,Forest,F05,F05_04,F0504_20to22,20,80,1936,1,12,0
2017,RMB,2,Forest,F05,F05_04,F0504_30to32,30,74,1942,1,18,0
2017,RMB,2,Forest,F05,F05_04,F0504_40to42,40,71,1945,1,21,0
2017,RMB,2,Forest,F05,F05_04,F0504_50to52,50,71,1945,1,21,0
2017,RMB,2,Forest,F05,F05_04,F0504_60to62,60,65,1951,1,27,0
2017,RMB,2,Forest,F05,F05_04,F0504_70to72,70,63,1953,1,29,0
2017,RMB,2,Forest,F05,F05_04,F0504_80to82,80,61,1955,1,31,0
2017,RMB,2,Forest,F05,F05_04,F0504_90to92,90,57,1959,1,35,0
2017,RMB,2,Forest,F05,F05_04,F0504_100to102,100,55,1961,1,37,0
2017,RMB,2,Forest,F05,F05_04,F0504_110to112,110,54,1962,1,38,0
2017,RMB,2,Forest,F05,F05_04,F0504_120to122,120,49,1967,1,43,0
2017,RMB,2,Forest,F05,F05_04,F0504_130to132,130,46,1970,1,46,0
2017,RMB,2,Forest,F05,F05_05,F0505_0to2,0,103,1913,1,0,0
2017,RMB,2,Forest,F05,F05_05,F0505_10to12,10,93,1923,1,10,0
2017,RMB,2,Forest,F05,F05_05,F0505_20to22,20,84,1932,1,19,0
2017,RMB,2,Forest,F05,F05_05,F0505_30to32,30,82,1934,1,21,0
2017,RMB,2,Forest,F05,F05_05,F0505_40to42,40,76,1940,1,27,0
2017,RMB,2,Forest,F05,F05_05,F0505_50to52,50,74,1942,1,29,0
2017,RMB,2,Forest,F05,F05_05,F0505_60to62,60,68,1948,1,35,0
2017,RMB,2,Forest,F05,F05_05,F0505_70to72,70,65,1951,1,38,0
2017,RMB,2,Forest,F05,F05_05,F0505_80to82,80,62,1954,1,41,0
2017,RMB,2,Forest,F05,F05_05,F0505_90to92,90,62,1954,1,41,0
2017,RMB,2,Forest,F05,F05_05,F0505_100to102,100,55,1961,1,48,0
2017,RMB,2,Forest,F05,F05_05,F0505_110to112,110,55,1961,1,48,0
2017,RMB,2,Forest,F05,F05_05,F0505_120to122,120,52,1964,1,51,0
2017,RMB,2,Forest,F05,F05_05,F0505_130to132,130,49,1967,1,54,0
2017,RMB,2,Forest,F06,F06_01,F0601_0,0,117,1899,1,0,0
2017,RMB,2,Forest,F06,F06_01,F0601_10to12,10,114,1902,1,3,0
2017,RMB,2,Forest,F06,F06_01,F0601_20to22,20,106,1910,1,11,0
2017,RMB,2,Forest,F06,F06_01,F0601_30to32,30,101,1915,1,16,0
2017,RMB,2,Forest,F06,F06_01,F0601_40to42,40,91,1925,1,26,0
2017,RMB,2,Forest,F06,F06_01,F0601_50to52,50,87,1929,1,30,0
2017,RMB,2,Forest,F06,F06_01,F0601_60to62,60,86,1930,1,31,0
2017,RMB,2,Forest,F06,F06_01,F0601_70to72,70,86,1930,1,31,0
2017,RMB,2,Forest,F06,F06_01,F0601_80to82,80,79,1937,1,38,0
2017,RMB,2,Forest,F06,F06_01,F0601_90to92,90,78,1938,1,39,0
2017,RMB,2,Forest,F06,F06_01,F0601_100to102,100,74,1942,1,43,0
2017,RMB,2,Forest,F06,F06_01,F0601_110to112,110,72,1944,1,45,0
2017,RMB,2,Forest,F06,F06_01,F0601_120to122,120,70,1946,1,47,0
2017,RMB,2,Forest,F06,F06_01,F0601_130to132,130,68,1948,1,49,0
2017,RMB,2,Forest,F06,F06_02,F0602_0to2,0,138,1878,1,0,0
2017,RMB,2,Forest,F06,F06_02,F0602_10to12,10,125,1891,1,13,0
2017,RMB,2,Forest,F06,F06_02,F0602_20to22,20,120,1896,1,18,0
2017,RMB,2,Forest,F06,F06_02,F0602_30to32,30,120,1896,1,18,0
2017,RMB,2,Forest,F06,F06_02,F0602_40to42,40,112,1904,1,26,0
2017,RMB,2,Forest,F06,F06_02,F0602_50to52,50,102,1914,1,36,0
2017,RMB,2,Forest,F06,F06_02,F0602_60to62,60,93,1923,1,45,0
2017,RMB,2,Forest,F06,F06_02,F0602_70to72,70,80,1936,1,58,0
2017,RMB,2,Forest,F06,F06_02,F0602_80to82,80,80,1936,1,58,0
2017,RMB,2,Forest,F06,F06_02,F0602_90to92,90,77,1939,1,61,0
2017,RMB,2,Forest,F06,F06_02,F0602_100to102,100,68,1948,1,70,0
2017,RMB,2,Forest,F06,F06_02,F0602_110to112,110,66,1950,1,72,0
2017,RMB,2,Forest,F06,F06_02,F0602_120to122,120,66,1950,1,72,0
2017,RMB,2,Forest,F06,F06_02,F0602_130to132,130,63,1953,1,75,0
2017,RMB,2,Forest,F06,F06_03,F0603_0to2,0,115,1901,1,0,0
2017,RMB,2,Forest,F06,F06_03,F0603_10to12,10,114,1902,1,1,0
2017,RMB,2,Forest,F06,F06_03,F0603_20to22,20,112,1904,1,3,0
2017,RMB,2,Forest,F06,F06_03,F0603_30to32,30,104,1912,1,11,0
2017,RMB,2,Forest,F06,F06_03,F0603_40to42,40,103,1913,1,12,0
2017,RMB,2,Forest,F06,F06_03,F0603_50to52,50,92,1924,1,23,0
2017,RMB,2,Forest,F06,F06_03,F0603_60to62,60,90,1926,1,25,0
2017,RMB,2,Forest,F06,F06_03,F0603_70to72,70,89,1927,1,26,0
2017,RMB,2,Forest,F06,F06_03,F0603_80to82,80,82,1934,1,33,0
2017,RMB,2,Forest,F06,F06_03,F0603_90to92,90,78,1938,1,37,0
2017,RMB,2,Forest,F06,F06_03,F0603_100to102,100,78,1938,1,37,0
2017,RMB,2,Forest,F06,F06_03,F0603_110to112,110,76,1940,1,39,0
2017,RMB,2,Forest,F06,F06_03,F0603_120to122,120,68,1948,1,47,0
2017,RMB,2,Forest,F06,F06_03,F0603_130to132,130,65,1951,1,50,0
2017,RMB,2,Forest,F06,F06_04,F0604_10to12,10,113,1903,1,0,0
2017,RMB,2,Forest,F06,F06_04,F0604_20to22,20,99,1917,1,14,0
2017,RMB,2,Forest,F06,F06_04,F0604_30to32,30,94,1922,1,19,0
2017,RMB,2,Forest,F06,F06_04,F0604_40to42,40,84,1932,1,29,0
2017,RMB,2,Forest,F06,F06_04,F0604_50to52,50,77,1939,1,36,0
2017,RMB,2,Forest,F06,F06_04,F0604_60to62,60,74,1942,1,39,0
2017,RMB,2,Forest,F06,F06_04,F0604_70to72,70,67,1949,1,46,0
2017,RMB,2,Forest,F06,F06_04,F0604_80to82,80,62,1954,1,51,0
2017,RMB,2,Forest,F06,F06_04,F0604_90to92,90,61,1955,1,52,0
2017,RMB,2,Forest,F06,F06_04,F0604_100to102,100,58,1958,1,55,0
2017,RMB,2,Forest,F06,F06_04,F0604_120to122,120,47,1969,1,66,0
2017,RMB,2,Forest,F06,F06_04,F0604_130to132,130,32,1984,1,81,0
2017,RMB,2,Forest,F06,F06_05,F0605_10to12,10,95,1921,1,0,0
2017,RMB,2,Forest,F06,F06_05,F0605_20to22,20,87,1929,1,8,0
2017,RMB,2,Forest,F06,F06_05,F0605_30to32,30,81,1935,1,14,0
2017,RMB,2,Forest,F06,F06_05,F0605_40to42,40,81,1935,1,14,0
2017,RMB,2,Forest,F06,F06_05,F0605_50to52,50,77,1939,1,18,0
2017,RMB,2,Forest,F06,F06_05,F0605_60to62,60,76,1940,1,19,0
2017,RMB,2,Forest,F06,F06_05,F0605_70to72,70,72,1944,1,23,0
2017,RMB,2,Forest,F06,F06_05,F0605_80to82,80,55,1961,1,40,0
2017,RMB,2,Forest,F06,F06_05,F0605_90to92,90,53,1963,1,42,0
2017,RMB,2,Forest,F06,F06_05,F0605_100to102,100,52,1964,1,43,0
2017,RMB,2,Forest,F06,F06_05,F0605_110to112,110,49,1967,1,46,0
2017,RMB,2,Forest,F06,F06_05,F0605_120to122,120,45,1971,1,50,0
2017,RMB,2,Forest,F06,F06_05,F0605_130to132,130,40,1976,1,55,0
2018,RMB,2,Forest,F07,F07S01,F07S01_14,0,81,1936,1,0,0
2018,RMB,2,Forest,F07,F07S01,F07S01_13,10,80,1937,1,1,0
2018,RMB,2,Forest,F07,F07S01,F07S01_12,20,79,1938,1,2,0
2018,RMB,2,Forest,F07,F07S01,F07S01_11,30,75,1942,1,6,0
2018,RMB,2,Forest,F07,F07S01,F07S01_10,40,66,1951,1,15,0
2018,RMB,2,Forest,F07,F07S01,F07S01_09,50,64,1953,1,17,0
2018,RMB,2,Forest,F07,F07S01,F07S01_08,60,59,1958,1,22,0
2018,RMB,2,Forest,F07,F07S01,F07S01_07,70,59,1958,1,22,0
2018,RMB,2,Forest,F07,F07S01,F07S01_06,80,55,1962,1,26,0
2018,RMB,2,Forest,F07,F07S01,F07S01_05,90,43,1974,1,38,0
2018,RMB,2,Forest,F07,F07S01,F07S01_04,100,39,1978,1,42,0
2018,RMB,2,Forest,F07,F07S01,F07S01_03,110,35,1982,1,46,0
2018,RMB,2,Forest,F07,F07S01,F07S01_02,120,33,1984,1,48,0
2018,RMB,2,Forest,F07,F07S01,F07S01_01,130,31,1986,1,50,0
2018,RMB,2,Forest,F07,F07S02,F07S02_14,0,51,1966,2,0,0
2018,RMB,2,Forest,F07,F07S02,F07S02_13,10,46,1971,2,5,0
2018,RMB,2,Forest,F07,F07S02,F07S02_12,20,40,1977,2,11,0
2018,RMB,2,Forest,F07,F07S02,F07S02_11,30,40,1977,2,11,0
2018,RMB,2,Forest,F07,F07S02,F07S02_10,40,36,1981,2,15,0
2018,RMB,2,Forest,F07,F07S02,F07S02_09,50,32,1985,2,19,0
2018,RMB,2,Forest,F07,F07S02,F07S02_08,60,29,1988,2,22,0
2018,RMB,2,Forest,F07,F07S02,F07S02_07,70,27,1990,2,24,0
2018,RMB,2,Forest,F07,F07S02,F07S02_06,80,23,1994,2,28,0
2018,RMB,2,Forest,F07,F07S02,F07S02_05,90,19,1998,2,32,0
2018,RMB,2,Forest,F07,F07S02,F07S02_04,100,17,2000,2,34,0
2018,RMB,2,Forest,F07,F07S02,F07S02_03,110,16,2001,2,35,0
2018,RMB,2,Forest,F07,F07S02,F07S02_02,120,14,2003,2,37,0
2018,RMB,2,Forest,F07,F07S02,F07S02_01,130,12,2005,2,39,0
2018,RMB,2,Forest,F07,F07S03,F07S03_14,0,66,1951,2,0,0
2018,RMB,2,Forest,F07,F07S03,F07S03_13,10,65,1952,2,1,0
2018,RMB,2,Forest,F07,F07S03,F07S03_12,20,65,1952,2,1,0
2018,RMB,2,Forest,F07,F07S03,F07S03_11,30,60,1957,2,6,0
2018,RMB,2,Forest,F07,F07S03,F07S03_10,40,57,1960,2,9,0
2018,RMB,2,Forest,F07,F07S03,F07S03_09,50,54,1963,2,12,0
2018,RMB,2,Forest,F07,F07S03,F07S03_08,60,49,1968,2,17,0
2018,RMB,2,Forest,F07,F07S03,F07S03_07,70,43,1974,2,23,0
2018,RMB,2,Forest,F07,F07S03,F07S03_06,80,40,1977,2,26,0
2018,RMB,2,Forest,F07,F07S03,F07S03_05,90,33,1984,2,33,0
2018,RMB,2,Forest,F07,F07S03,F07S03_04,100,28,1989,2,38,0
2018,RMB,2,Forest,F07,F07S03,F07S03_03,110,22,1995,2,44,0
2018,RMB,2,Forest,F07,F07S03,F07S03_02,120,14,2003,2,52,0
2018,RMB,2,Forest,F07,F07S03,F07S03_01,130,10,2007,2,56,0
2018,RMB,2,Forest,F07,F07S04,F07S04_14,0,107,1910,1,0,0
2018,RMB,2,Forest,F07,F07S04,F07S04_13,10,94,1923,1,13,0
2018,RMB,2,Forest,F07,F07S04,F07S04_12,20,80,1937,1,27,0
2018,RMB,2,Forest,F07,F07S04,F07S04_11,30,78,1939,1,29,0
2018,RMB,2,Forest,F07,F07S04,F07S04_10,40,71,1946,1,36,0
2018,RMB,2,Forest,F07,F07S04,F07S04_09,50,68,1949,1,39,0
2018,RMB,2,Forest,F07,F07S04,F07S04_08,60,64,1953,1,43,0
2018,RMB,2,Forest,F07,F07S04,F07S04_07,70,62,1955,1,45,0
2018,RMB,2,Forest,F07,F07S04,F07S04_06,80,56,1961,1,51,0
2018,RMB,2,Forest,F07,F07S04,F07S04_05,90,46,1971,1,61,0
2018,RMB,2,Forest,F07,F07S04,F07S04_04,100,41,1976,1,66,0
2018,RMB,2,Forest,F07,F07S04,F07S04_03,110,40,1977,1,67,0
2018,RMB,2,Forest,F07,F07S04,F07S04_02,120,37,1980,1,70,0
2018,RMB,2,Forest,F07,F07S04,F07S04_01,130,35,1982,1,72,0
2018,RMB,2,Forest,F07,F07S05,F07S05_14,0,84,1933,1,0,0
2018,RMB,2,Forest,F07,F07S05,F07S05_13,10,79,1938,1,5,0
2018,RMB,2,Forest,F07,F07S05,F07S05_12,20,70,1947,1,14,0
2018,RMB,2,Forest,F07,F07S05,F07S05_11,30,67,1950,1,17,0
2018,RMB,2,Forest,F07,F07S05,F07S05_10,40,65,1952,1,19,0
2018,RMB,2,Forest,F07,F07S05,F07S05_09,50,65,1952,1,19,0
2018,RMB,2,Forest,F07,F07S05,F07S05_08,60,63,1954,1,21,0
2018,RMB,2,Forest,F07,F07S05,F07S05_07,70,57,1960,1,27,0
2018,RMB,2,Forest,F07,F07S05,F07S05_06,80,51,1966,1,33,0
2018,RMB,2,Forest,F07,F07S05,F07S05_05,90,41,1976,1,43,0
2018,RMB,2,Forest,F07,F07S05,F07S05_04,100,35,1982,1,49,0
2018,RMB,2,Forest,F07,F07S05,F07S05_03,110,26,1991,1,58,0
2018,RMB,2,Forest,F07,F07S05,F07S05_02,120,18,1999,1,66,0
2018,RMB,2,Forest,F07,F07S05,F07S05_01,130,15,2002,1,69,0
2018,RMB,2,Forest,F08,F08S02,F08S02_14,0,70,1947,2,0,0
2018,RMB,2,Forest,F08,F08S02,F08S02_13,10,66,1951,2,4,0
2018,RMB,2,Forest,F08,F08S02,F08S02_12,20,60,1957,2,10,0
2018,RMB,2,Forest,F08,F08S02,F08S02_11,30,55,1962,2,15,0
2018,RMB,2,Forest,F08,F08S02,F08S02_10,40,47,1970,2,23,0
2018,RMB,2,Forest,F08,F08S02,F08S02_09,50,41,1976,2,29,0
2018,RMB,2,Forest,F08,F08S02,F08S02_08,60,39,1978,2,31,0
2018,RMB,2,Forest,F08,F08S02,F08S02_07,70,36,1981,2,34,0
2018,RMB,2,Forest,F08,F08S02,F08S02_06,80,33,1984,2,37,0
2018,RMB,2,Forest,F08,F08S02,F08S02_05,90,31,1986,2,39,0
2018,RMB,2,Forest,F08,F08S02,F08S02_04,100,29,1988,2,41,0
2018,RMB,2,Forest,F08,F08S02,F08S02_03,110,27,1990,2,43,0
2018,RMB,2,Forest,F08,F08S02,F08S02_02,120,23,1994,2,47,0
2018,RMB,2,Forest,F08,F08S02,F08S02_01,130,19,1998,2,51,0
2018,RMB,2,Forest,F08,F08S03,F08S03_14,0,85,1932,1,0,0
2018,RMB,2,Forest,F08,F08S03,F08S03_13,10,79,1938,1,6,0
2018,RMB,2,Forest,F08,F08S03,F08S03_12,20,72,1945,1,13,0
2018,RMB,2,Forest,F08,F08S03,F08S03_11,30,67,1950,1,18,0
2018,RMB,2,Forest,F08,F08S03,F08S03_10,40,63,1954,1,22,0
2018,RMB,2,Forest,F08,F08S03,F08S03_09,50,60,1957,1,25,0
2018,RMB,2,Forest,F08,F08S03,F08S03_08,60,58,1959,1,27,0
2018,RMB,2,Forest,F08,F08S03,F08S03_07,70,52,1965,1,33,0
2018,RMB,2,Forest,F08,F08S03,F08S03_06,80,50,1967,1,35,0
2018,RMB,2,Forest,F08,F08S03,F08S03_05,90,39,1978,1,46,0
2018,RMB,2,Forest,F08,F08S03,F08S03_04,100,31,1986,1,54,0
2018,RMB,2,Forest,F08,F08S03,F08S03_03,110,25,1992,1,60,0
2018,RMB,2,Forest,F08,F08S03,F08S03_02,120,16,2001,1,69,0
2018,RMB,2,Forest,F08,F08S03,F08S03_01,130,13,2004,1,72,0
2018,RMB,2,Forest,F08,F08S04,F08S04_14,0,76,1941,2,0,0
2018,RMB,2,Forest,F08,F08S04,F08S04_13,10,70,1947,2,6,0
2018,RMB,2,Forest,F08,F08S04,F08S04_12,20,64,1953,2,12,0
2018,RMB,2,Forest,F08,F08S04,F08S04_11,30,59,1958,2,17,0
2018,RMB,2,Forest,F08,F08S04,F08S04_10,40,56,1961,2,20,0
2018,RMB,2,Forest,F08,F08S04,F08S04_09,50,49,1968,2,27,0
2018,RMB,2,Forest,F08,F08S04,F08S04_08,60,44,1973,2,32,0
2018,RMB,2,Forest,F08,F08S04,F08S04_07,70,40,1977,2,36,0
2018,RMB,2,Forest,F08,F08S04,F08S04_06,80,35,1982,2,41,0
2018,RMB,2,Forest,F08,F08S04,F08S04_05,90,32,1985,2,44,0
2018,RMB,2,Forest,F08,F08S04,F08S04_04,100,29,1988,2,47,0
2018,RMB,2,Forest,F08,F08S04,F08S04_03,110,26,1991,2,50,0
2018,RMB,2,Forest,F08,F08S04,F08S04_02,120,22,1995,2,54,0
2018,RMB,2,Forest,F08,F08S04,F08S04_01,130,19,1998,2,57,0
2018,RMB,2,Forest,F08,F08S05,F08S05_14,0,76,1941,2,0,0
2018,RMB,2,Forest,F08,F08S05,F08S05_13,10,74,1943,2,2,0
2018,RMB,2,Forest,F08,F08S05,F08S05_12,20,71,1946,2,5,0
2018,RMB,2,Forest,F08,F08S05,F08S05_11,30,67,1950,2,9,0
2018,RMB,2,Forest,F08,F08S05,F08S05_10,40,64,1953,2,12,0
2018,RMB,2,Forest,F08,F08S05,F08S05_09,50,61,1956,2,15,0
2018,RMB,2,Forest,F08,F08S05,F08S05_08,60,56,1961,2,20,0
2018,RMB,2,Forest,F08,F08S05,F08S05_07,70,47,1970,2,29,0
2018,RMB,2,Forest,F08,F08S05,F08S05_06,80,41,1976,2,35,0
2018,RMB,2,Forest,F08,F08S05,F08S05_05,90,33,1984,2,43,0
2018,RMB,2,Forest,F08,F08S05,F08S05_04,100,30,1987,2,46,0
2018,RMB,2,Forest,F08,F08S05,F08S05_03,110,28,1989,2,48,0
2018,RMB,2,Forest,F08,F08S05,F08S05_02,120,26,1991,2,50,0
2018,RMB,2,Forest,F08,F08S05,F08S05_01,130,21,1996,2,55,0
2018,RMB,2,Forest,F08,F08S06,F08S06_14,2,95,1922,1,0,0
2018,RMB,2,Forest,F08,F08S06,F08S06_13,10,91,1926,1,4,0
2018,RMB,2,Forest,F08,F08S06,F08S06_12,20,85,1932,1,10,0
2018,RMB,2,Forest,F08,F08S06,F08S06_11,30,77,1940,1,18,0
2018,RMB,2,Forest,F08,F08S06,F08S06_10,40,76,1941,1,19,0
2018,RMB,2,Forest,F08,F08S06,F08S06_09,50,75,1942,1,20,0
2018,RMB,2,Forest,F08,F08S06,F08S06_08,60,66,1951,1,29,0
2018,RMB,2,Forest,F08,F08S06,F08S06_07,70,58,1959,1,37,0
2018,RMB,2,Forest,F08,F08S06,F08S06_06,80,49,1968,1,46,0
2018,RMB,2,Forest,F08,F08S06,F08S06_05,90,42,1975,1,53,0
2018,RMB,2,Forest,F08,F08S06,F08S06_04,100,39,1978,1,56,0
2018,RMB,2,Forest,F08,F08S06,F08S06_03,110,37,1980,1,58,0
2018,RMB,2,Forest,F08,F08S06,F08S06_02,120,34,1983,1,61,0
2018,RMB,2,Forest,F08,F08S06,F08S06_01,130,32,1985,1,63,0
2018,RMB,2,Forest,F09,F09S01,F09S01_14,0,79,1938,1,0,0
2018,RMB,2,Forest,F09,F09S01,F09S01_13,10,72,1945,1,7,0
2018,RMB,2,Forest,F09,F09S01,F09S01_12,20,67,1950,1,12,0
2018,RMB,2,Forest,F09,F09S01,F09S01_11,30,60,1957,1,19,0
2018,RMB,2,Forest,F09,F09S01,F09S01_10,40,58,1959,1,21,0
2018,RMB,2,Forest,F09,F09S01,F09S01_09,50,57,1960,1,22,0
