"","time","RMB.sada","LC.sada"
"1",1400,-0.0879999995231628,1.02400004863739
"2",1401,0.115000002086163,2.56800007820129
"3",1402,-0.540000021457672,0.953999996185303
"4",1403,-0.238999992609024,0.00499999988824129
"5",1404,1.59899997711182,1.43499994277954
"6",1405,1.74300003051758,0.210999995470047
"7",1406,1.43599998950958,-0.603999972343445
"8",1407,1.26699995994568,-0.423000007867813
"9",1408,1.29200005531311,-0.234999999403954
"10",1409,2.06500005722046,0.97299998998642
"11",1410,-0.819000005722046,-1.67799997329712
"12",1411,-1.71800005435944,-2.33500003814697
"13",1412,1.44400000572205,-0.48199999332428
"14",1413,1.13699996471405,-0.321000009775162
"15",1414,-0.207000002264977,0.0189999993890524
"16",1415,-0.745999991893768,0.157000005245209
"17",1416,-1.44599997997284,-0.492000013589859
"18",1417,0.061999998986721,0.827000021934509
"19",1418,-0.061999998986721,0.528999984264374
"20",1419,-0.912999987602234,-0.950999975204468
"21",1420,0.827000021934509,0.14300000667572
"22",1421,1.66999995708466,0.818000018596649
"23",1422,1.73300004005432,1.49899995326996
"24",1423,-0.0890000015497208,-0.675000011920929
"25",1424,0.358000010251999,-0.0890000015497208
"26",1425,0.957000017166138,0.878000020980835
"27",1426,-0.456000000238419,0.0729999989271164
"28",1427,0.0790000036358833,-0.231000006198883
"29",1428,1.52100002765656,0.513999998569489
"30",1429,-0.981000006198883,-1.62199997901917
"31",1430,-0.358999997377396,-2.72199988365173
"32",1431,1.94599997997284,0.878000020980835
"33",1432,1.07700002193451,0.273000001907349
"34",1433,-0.806999981403351,-3.26999998092651
"35",1434,1.03100001811981,-0.596000015735626
"36",1435,0.675999999046326,-0.512000024318695
"37",1436,0.38400000333786,-0.257999986410141
"38",1437,0.25,0.344999998807907
"39",1438,-0.48199999332428,1.4559999704361
"40",1439,0.270000010728836,0.870000004768372
"41",1440,-0.632000029087067,-3.48499989509583
"42",1441,2.59599995613098,-1.47599995136261
"43",1442,3.00099992752075,0.0299999993294477
"44",1443,1.33899998664856,-0.0610000006854534
"45",1444,1.05900001525879,0.0920000001788139
"46",1445,0.589999973773956,0.00700000021606684
"47",1446,-0.894999980926514,-2.54900002479553
"48",1447,2.1470000743866,-0.133000001311302
"49",1448,1.99300003051758,-1.03799998760223
"50",1449,0.639999985694885,-2.32800006866455
"51",1450,3.24300003051758,-0.0439999997615814
"52",1451,1.75399994850159,-0.688000023365021
"53",1452,2.03900003433228,-0.739000022411346
"54",1453,1.35800004005432,-1.37300002574921
"55",1454,-0.0469999983906746,-2.56399989128113
"56",1455,-0.625999987125397,-4.41699981689453
"57",1456,1.05299997329712,-2.05100011825562
"58",1457,1.53900003433228,0.409999996423721
"59",1458,1.31400001049042,0.874000012874603
"60",1459,2.26200008392334,2.44000005722046
"61",1460,-1.25600004196167,-1.26600003242493
"62",1461,0.167999997735023,-2.32699990272522
"63",1462,-0.927999973297119,-3.30100011825562
"64",1463,1.89300000667572,-0.19200000166893
"65",1464,2.24200010299683,-0.388000011444092
"66",1465,0.550999999046326,-1.29900002479553
"67",1466,0.321999996900558,-1.03299999237061
"68",1467,-2.09200000762939,-5.11899995803833
"69",1468,1.34099996089935,-5.00699996948242
"70",1469,5.74499988555908,-0.773999989032745
"71",1470,5.19099998474121,1.63199996948242
"72",1471,4.09100008010864,1.61500000953674
"73",1472,3.37299990653992,1.55200004577637
"74",1473,2.31200003623962,1.81099998950958
"75",1474,0.222000002861023,0.0120000001043081
"76",1475,1.21800005435944,-0.257999986410141
"77",1476,0.188999995589256,-1.17700004577637
"78",1477,-0.680000007152557,-1.14499998092651
"79",1478,-1.13999998569489,-2.23300004005432
"80",1479,-3.33899998664856,-6.43400001525879
"81",1480,0.379000008106232,-4.6100001335144
"82",1481,1.73300004005432,-2.76699995994568
"83",1482,-0.566999971866608,-3.91899991035461
"84",1483,0.820999979972839,-2.25500011444092
"85",1484,1.90699994564056,-0.291999995708466
"86",1485,1.4210000038147,0.063000001013279
"87",1486,1.99100005626678,0.982999980449677
"88",1487,2.0220000743866,1.12100005149841
"89",1488,1.52199995517731,1.20500004291534
"90",1489,0.24600000679493,0.705999970436096
"91",1490,-0.0659999996423721,0.832000017166138
"92",1491,-0.252000004053116,1.50100004673004
"93",1492,-0.836000025272369,0.822000026702881
"94",1493,-4.7649998664856,-4.90500020980835
"95",1494,0.135000005364418,-1.10199999809265
"96",1495,1.35500001907349,1.15900003910065
"97",1496,-0.528999984264374,-1.28900003433228
"98",1497,0.150999993085861,0.245000004768372
"99",1498,0.35699999332428,1.41600000858307
"100",1499,-1.57000005245209,-1.24399995803833
"101",1500,-0.0120000001043081,-0.561999976634979
"102",1501,-0.296000003814697,-0.896000027656555
"103",1502,-0.0520000010728836,-1.01400005817413
"104",1503,1.27400004863739,-0.666999995708466
"105",1504,2.51799988746643,0.751999974250793
"106",1505,1.71899998188019,1.20099997520447
"107",1506,0.204999998211861,-0.404000014066696
"108",1507,-0.314000010490417,-1.15400004386902
"109",1508,2.1710000038147,0.219999998807907
"110",1509,-0.574000000953674,-1.22200000286102
"111",1510,-2.04399991035461,-0.943000018596649
"112",1511,-1.03900003433228,1.4559999704361
"113",1512,-0.967999994754791,0.442999988794327
"114",1513,-0.916000008583069,-0.809000015258789
"115",1514,1.5789999961853,0.29899999499321
"116",1515,1.53100001811981,-0.0160000007599592
"117",1516,1.24699997901917,-2.21099996566772
"118",1517,2.10899996757507,-2.50999999046326
"119",1518,2.24699997901917,0.00800000037997961
"120",1519,-1.04200005531311,-4.19999980926514
"121",1520,2.32399988174438,-2.63199996948242
"122",1521,5.57299995422363,0.982999980449677
"123",1522,3.27099990844727,-0.418999999761581
"124",1523,3.72199988365173,-0.340000003576279
"125",1524,3.00200009346008,-1.33200001716614
"126",1525,2.85400009155273,0.446999996900558
"127",1526,-0.180000007152557,-0.995999991893768
"128",1527,0.0489999987185001,-0.174999997019768
"129",1528,0.495999991893768,1.51300001144409
"130",1529,-0.472000002861023,0.550999999046326
"131",1530,-1.18400001525879,-2.15400004386902
"132",1531,1.86600005626678,0.194000005722046
"133",1532,0.391000002622604,-0.848999977111816
"134",1533,1.26699995994568,-0.666999995708466
"135",1534,1.84800004959106,-0.218999996781349
"136",1535,2.14800000190735,-0.165000006556511
"137",1536,1.47599995136261,0.0890000015497208
"138",1537,-0.181999996304512,-2.37299990653992
"139",1538,-0.00700000021606684,-4.66900014877319
"140",1539,2.52699995040894,1.25199997425079
"141",1540,2.47099995613098,-0.237000003457069
"142",1541,2.98399996757507,-0.365000009536743
"143",1542,3.20099997520447,-0.061999998986721
"144",1543,1.07000005245209,-1.89300000667572
"145",1544,2.28299999237061,-0.259999990463257
"146",1545,0.481000006198883,-0.59799998998642
"147",1546,1.34099996089935,0.155000001192093
"148",1547,2.60999989509583,1.53600001335144
"149",1548,0.735000014305115,-1.17200005054474
"150",1549,2.4760000705719,-0.984000027179718
"151",1550,2.91199994087219,-0.982999980449677
"152",1551,1.41400003433228,-1.60599994659424
"153",1552,1.12800002098083,0.25
"154",1553,0.869000017642975,2.08699989318848
"155",1554,-3.13800001144409,-2.39400005340576
"156",1555,0.656000018119812,1.50999999046326
"157",1556,0.273000001907349,0.605000019073486
"158",1557,2.96700000762939,-0.574999988079071
"159",1558,3.35700011253357,-0.541000008583069
"160",1559,1.54700005054474,-1.54100000858307
"161",1560,3.99900007247925,1.2150000333786
"162",1561,2.71300005912781,1.9099999666214
"163",1562,0.953000009059906,-0.533999979496002
"164",1563,0.291999995708466,-1.66999995708466
"165",1564,-1.86099994182587,-5.40199995040894
"166",1565,1.44500005245209,-2.88499999046326
"167",1566,1.31599998474121,-1.93499994277954
"168",1567,2.91400003433228,-0.280000001192093
"169",1568,3.2960000038147,0.476000010967255
"170",1569,1.86600005626678,0.125
"171",1570,0.342999994754791,-1.8289999961853
"172",1571,1.77499997615814,-0.51800000667572
"173",1572,3.12800002098083,0.940999984741211
"174",1573,1.57099997997284,0.791000008583069
"175",1574,1.83399999141693,2.25300002098083
"176",1575,0.398999989032745,2.43600010871887
"177",1576,-0.179000005125999,0.933000028133392
"178",1577,-1.5809999704361,-3.23000001907349
"179",1578,0.49099999666214,-1.31599998474121
"180",1579,1.26699995994568,-0.808000028133392
"181",1580,2.29999995231628,0.370999991893768
"182",1581,2.49900007247925,0.19200000166893
"183",1582,1.13199996948242,-2.1470000743866
"184",1583,3.52300000190735,0.321999996900558
"185",1584,4.55700016021729,2.31699991226196
"186",1585,0.88400000333786,-1.84099996089935
"187",1586,2.84800004959106,-0.688000023365021
"188",1587,2.5699999332428,0.865000009536743
"189",1588,-0.146999999880791,-0.768999993801117
"190",1589,0.29899999499321,1.72200000286102
"191",1590,1.61000001430511,2.50200009346008
"192",1591,0.246999993920326,0.248999997973442
"193",1592,-1.60500001907349,-1.51499998569489
"194",1593,1.77499997615814,0.0219999998807907
"195",1594,2.05900001525879,-0.386999994516373
"196",1595,3.19000005722046,0.88400000333786
"197",1596,-0.00600000005215406,-0.924000024795532
"198",1597,0.20100000500679,-1.21200001239777
"199",1598,0.340999990701675,-3.17400002479553
"200",1599,2.88599991798401,0.305999994277954
"201",1600,4.61800003051758,2.05200004577637
"202",1601,1.23199999332428,0.340999990701675
"203",1602,-0.256000012159348,-1.70299994945526
"204",1603,-0.544000029563904,-2
"205",1604,0.382999986410141,-0.244000002741814
"206",1605,1.59399998188019,2.5789999961853
"207",1606,-0.736000001430511,0.718999981880188
"208",1607,-2.64199995994568,-1.82500004768372
"209",1608,1.46200001239777,2.83800005912781
"210",1609,0.152999997138977,-0.356000006198883
"211",1610,0.314999997615814,-1.27600002288818
"212",1611,-1.53400003910065,-3.25999999046326
"213",1612,0.181999996304512,-1.27600002288818
"214",1613,1.48599994182587,0.360000014305115
"215",1614,1.61699998378754,0.32600000500679
"216",1615,1.55200004577637,0.206000000238419
"217",1616,0.985000014305115,0.560999989509583
"218",1617,0.483999997377396,-0.301999986171722
"219",1618,1.16700005531311,0.657000005245209
"220",1619,0.112999998033047,0.680000007152557
"221",1620,-2.21000003814697,-2.00600004196167
"222",1621,-0.0579999983310699,-1.01199996471405
"223",1622,1.94200003147125,0.97299998998642
"224",1623,-0.837000012397766,-0.65200001001358
"225",1624,-1.43700003623962,-0.363999992609024
"226",1625,-1.02100002765656,-0.666000008583069
"227",1626,-0.736000001430511,-0.944000005722046
"228",1627,1.16700005531311,-0.481000006198883
"229",1628,1.06700003147125,-0.32600000500679
"230",1629,-0.391000002622604,-0.791000008583069
"231",1630,2.08299994468689,1.55299997329712
"232",1631,-1.30200004577637,-1.692999958992
"233",1632,-0.0020000000949949,-0.451999992132187
"234",1633,1.34300005435944,1.8400000333786
"235",1634,0.284000009298325,-0.404000014066696
"236",1635,2.08699989318848,0.418999999761581
"237",1636,1.08399999141693,-0.370000004768372
"238",1637,-0.194999992847443,-2.49399995803833
"239",1638,0.866999983787537,-2.31699991226196
"240",1639,0.47299998998642,-1.99899995326996
"241",1640,2.58400011062622,0.620999991893768
"242",1641,0.527999997138977,1.60699999332428
"243",1642,1.63399994373322,2.24200010299683
"244",1643,1.02999997138977,2.91100001335144
"245",1644,-1.43499994277954,0.574999988079071
"246",1645,-1.13499999046326,-0.486999988555908
"247",1646,-1.94200003147125,-2.24000000953674
"248",1647,1.03999996185303,-1.28100001811981
"249",1648,1.46399998664856,0.577000021934509
"250",1649,0.732999980449677,-1.00499999523163
"251",1650,-0.990000009536743,-1.64300000667572
"252",1651,1.25199997425079,-0.270999997854233
"253",1652,3.9300000667572,1.29200005531311
"254",1653,3.67600011825562,1.2610000371933
"255",1654,1.81299996376038,-1.93499994277954
"256",1655,-0.513999998569489,-4.26700019836426
"257",1656,0.640999972820282,-1.78699994087219
"258",1657,1.81200003623962,-1.26400005817413
"259",1658,3.74300003051758,0
"260",1659,2.31200003623962,-0.541999995708466
"261",1660,0.996999979019165,-1.63699996471405
"262",1661,0.356000006198883,-0.593999981880188
"263",1662,2.31299996376038,-0.561999976634979
"264",1663,0.261999994516373,-0.731000006198883
"265",1664,-2.87199997901917,-2.72000002861023
"266",1665,-0.090999998152256,-1.24699997901917
"267",1666,-0.626999974250793,-1.15100002288818
"268",1667,0.790000021457672,-0.720000028610229
"269",1668,1.62300002574921,-0.578000009059906
"270",1669,-1.19400000572205,-2.83400011062622
"271",1670,2.33999991416931,0.0199999995529652
"272",1671,1.95799994468689,0.112000003457069
"273",1672,0.684000015258789,-0.179000005125999
"274",1673,0.86599999666214,0.574999988079071
"275",1674,1.12800002098083,1.58000004291534
"276",1675,-0.155000001192093,-0.666000008583069
"277",1676,0.649999976158142,-0.637000024318695
"278",1677,0.0599999986588955,-0.892000019550323
"279",1678,1.34899997711182,-0.981000006198883
"280",1679,0.883000016212463,0.723999977111816
"281",1680,-0.777999997138977,0.0230000000447035
"282",1681,-5.53700017929077,-2.61999988555908
"283",1682,-3.3659999370575,-0.848999977111816
"284",1683,-0.74099999666214,1.41299998760223
"285",1684,0.233999997377396,1.05999994277954
"286",1685,-0.936999976634979,-0.301999986171722
"287",1686,-1.60300004482269,-0.405000001192093
"288",1687,0.651000022888184,-0.795000016689301
"289",1688,-0.00999999977648258,-1.58200001716614
"290",1689,-1.03299999237061,-1.02300000190735
"291",1690,-0.358999997377396,-0.129999995231628
"292",1691,-0.542999982833862,0.234999999403954
"293",1692,-2.05699992179871,-1.81900000572205
"294",1693,0.0729999989271164,0.625999987125397
"295",1694,-1.60399997234344,-1.95299994945526
"296",1695,-2.29800009727478,-2.14000010490417
"297",1696,0.199000000953674,-0.550000011920929
"298",1697,0.208000004291534,-3.12299990653992
"299",1698,-0.224000006914139,-5.57499980926514
"300",1699,2.78600001335144,-0.232999995350838
"301",1700,1.99800002574921,-0.349999994039536
"302",1701,1.03400003910065,-0.813000023365021
"303",1702,0.439999997615814,-0.564999997615814
"304",1703,3.69300007820129,2.00399994850159
"305",1704,2.38899993896484,-0.788999974727631
"306",1705,-1.78600001335144,-3.79999995231628
"307",1706,1.79700005054474,0.391000002622604
"308",1707,1.50199997425079,-0.105999998748302
"309",1708,2.34699988365173,0.314999997615814
"310",1709,-1.14600002765656,-1.03600001335144
"311",1710,-0.455000013113022,0.268999993801117
"312",1711,1.26199996471405,1.52400004863739
"313",1712,-0.119000002741814,-0.660000026226044
"314",1713,0.0399999991059303,-0.472000002861023
"315",1714,0.39300000667572,-2.32299995422363
"316",1715,0.925000011920929,-1.16600000858307
"317",1716,-0.435000002384186,-0.749000012874603
"318",1717,-1.95500004291534,-5.34299993515015
"319",1718,1.14600002765656,-2.65499997138977
"320",1719,1.93700003623962,1.2150000333786
"321",1720,3.63899993896484,2.40799999237061
"322",1721,-0.648999989032745,-2.05200004577637
"323",1722,1.33899998664856,-0.437999993562698
"324",1723,2.08699989318848,-1.13499999046326
"325",1724,2.76099991798401,-0.28600001335144
"326",1725,2.06900000572205,0.331000000238419
"327",1726,1.7610000371933,0.493999987840652
"328",1727,2.43600010871887,1.50100004673004
"329",1728,1.46700000762939,-1.10599994659424
"330",1729,-0.00899999961256981,-1.05799996852875
"331",1730,1.28299999237061,-0.787000000476837
"332",1731,1.94900000095367,-0.323000013828278
"333",1732,0.393999993801117,-2.22499990463257
"334",1733,-0.0520000010728836,-1.66799998283386
"335",1734,2.63700008392334,2.23900008201599
"336",1735,0.24099999666214,-0.423000007867813
"337",1736,-0.925999999046326,-2.62400007247925
"338",1737,-0.845000028610229,-3.60800004005432
"339",1738,-0.166999995708466,-3.37599992752075
"340",1739,3.81500005722046,0.554000020027161
"341",1740,3.11100006103516,-0.930999994277954
"342",1741,3.51900005340576,-1.4650000333786
"343",1742,3.71000003814697,0.901000022888184
"344",1743,2.11299991607666,-1.85099995136261
"345",1744,2.19600009918213,-3.79900002479553
"346",1745,0.146999999880791,-2.57100009918213
"347",1746,-1.10000002384186,-3.56599998474121
"348",1747,-0.860000014305115,-1.8400000333786
"349",1748,1.39800000190735,1.61800003051758
"350",1749,1.60000002384186,1.42299997806549
"351",1750,-0.610000014305115,-0.109999999403954
"352",1751,-2.15899991989136,-1.62600004673004
"353",1752,-1.34599995613098,-1.88999998569489
"354",1753,0.72299998998642,0.342999994754791
"355",1754,-0.59799998998642,-1.30099999904633
"356",1755,-0.0860000029206276,-0.532000005245209
"357",1756,2.35700011253357,0.85699999332428
"358",1757,1.03799998760223,0.0879999995231628
"359",1758,0.418000012636185,-0.934000015258789
"360",1759,1.82200002670288,3.88000011444092
"361",1760,2.46399998664856,3.35400009155273
"362",1761,-0.397000014781952,0.689999997615814
"363",1762,-1.47699999809265,0.361999988555908
"364",1763,1.84800004959106,1.17799997329712
"365",1764,-0.638999998569489,-0.558000028133392
"366",1765,-0.476000010967255,-1.03900003433228
"367",1766,1.74500000476837,0.0930000022053719
"368",1767,-0.215000003576279,-0.693000018596649
"369",1768,0.646000027656555,0.541999995708466
"370",1769,-1.99899995326996,-2.91100001335144
"371",1770,0.115000002086163,-1.90400004386902
"372",1771,0.321999996900558,0.0920000001788139
"373",1772,0.796000003814697,0.717000007629395
"374",1773,3.25500011444092,1.52799999713898
"375",1774,2.4539999961853,0.312999993562698
"376",1775,3.71700000762939,-0.171000003814697
"377",1776,2.34800004959106,-1.39999997615814
"378",1777,4.10799980163574,0.375999987125397
"379",1778,1.37399995326996,-0.859000027179718
"380",1779,-0.550000011920929,-1.31700003147125
"381",1780,0.305999994277954,1.07799994945526
"382",1781,1.83800005912781,0.799000024795532
"383",1782,-1.48199999332428,-1.31900000572205
"384",1783,-1.34300005435944,-1.58299994468689
"385",1784,1.50300002098083,-0.321999996900558
"386",1785,0.196999996900558,-0.717000007629395
"387",1786,-1.26499998569489,-2.85500001907349
"388",1787,0.529999971389771,-3.66499996185303
"389",1788,3.01999998092651,-1.23699998855591
"390",1789,1.98800003528595,0.0230000000447035
"391",1790,2.87299990653992,0.950999975204468
"392",1791,0.714999973773956,0.510999977588654
"393",1792,-0.490000009536743,-0.263000011444092
"394",1793,2.52300000190735,2.04399991035461
"395",1794,0.708000004291534,0.642000019550323
"396",1795,1.04799997806549,-0.215000003576279
"397",1796,3.58999991416931,2.16799998283386
"398",1797,1.5349999666214,1.08200001716614
"399",1798,0.985000014305115,-0.333000004291534
"400",1799,3.15700006484985,1.27699995040894
"401",1800,0.354999989271164,0.197999998927116
"402",1801,-0.275999993085861,-0.208000004291534
"403",1802,-1.00899994373322,-0.358999997377396
"404",1803,1.45899999141693,-0.0480000004172325
"405",1804,-1.25399994850159,-1.65699994564056
"406",1805,-0.732999980449677,-1.13900005817413
"407",1806,-2.21700000762939,-2.67000007629395
"408",1807,0.634999990463257,-0.862999975681305
"409",1808,3.48699998855591,1.82599997520447
"410",1809,-0.448000013828278,-0.672999978065491
"411",1810,-0.23199999332428,-0.827000021934509
"412",1811,2.74499988555908,0.970000028610229
"413",1812,-0.234999999403954,0.349000006914139
"414",1813,-1.13199996948242,-2.93499994277954
"415",1814,-0.324999988079071,-4.35400009155273
"416",1815,1.30599999427795,-2.44300007820129
"417",1816,2.55100011825562,-0.141000002622604
"418",1817,-1.23699998855591,-2.00500011444092
"419",1818,0.324000000953674,-2.67700004577637
"420",1819,-1.60099995136261,-2.49300003051758
"421",1820,-2.98000001907349,-6.15799999237061
"422",1821,-0.584999978542328,-3.1949999332428
"423",1822,0.601000010967255,-0.546999990940094
"424",1823,0.825999975204468,-1.84300005435944
"425",1824,1.2059999704361,-0.574999988079071
"426",1825,1.27799999713898,0.751999974250793
"427",1826,-1.46800005435944,-0.439000010490417
"428",1827,-1.18700003623962,-0.159999996423721
"429",1828,0.136999994516373,-0.0140000004321337
"430",1829,1.41299998760223,-0.0710000023245811
"431",1830,1.67700004577637,-0.273000001907349
"432",1831,0.677999973297119,-1.36199998855591
"433",1832,-1.00699996948242,-1.91299998760223
"434",1833,2.0220000743866,0.386000007390976
"435",1834,3.73900008201599,1.05599999427795
"436",1835,0.469999998807907,-0.805000007152557
"437",1836,-0.340999990701675,-2.51799988746643
"438",1837,1.55900001525879,-0.580999970436096
"439",1838,1.5809999704361,0.0439999997615814
"440",1839,-0.535000026226044,-0.762000024318695
"441",1840,-0.146999999880791,-0.829999983310699
"442",1841,-0.829999983310699,-1.10899996757507
"443",1842,2.12400007247925,1.24300003051758
"444",1843,3.12199997901917,-0.0850000008940697
"445",1844,0.606000006198883,-1.86000001430511
"446",1845,-1.48800003528595,-3.67300009727478
"447",1846,-1.5110000371933,-3.46000003814697
"448",1847,1.09399998188019,0.794000029563904
"449",1848,1.31500005722046,1.58399999141693
"450",1849,0.653999984264374,-0.418000012636185
"451",1850,-3.81900000572205,-7.10099983215332
"452",1851,1.33700001239777,-5.29500007629395
"453",1852,3.99300003051758,-0.331999987363815
"454",1853,1.41400003433228,0.218999996781349
"455",1854,2.26399993896484,0.472000002861023
"456",1855,1.68099999427795,-0.50900000333786
"457",1856,2.61199998855591,-0.75
"458",1857,3.07800006866455,0.515999972820282
"459",1858,0.435000002384186,-1.78600001335144
"460",1859,0.667999982833862,-1.49300003051758
"461",1860,0.907000005245209,0.331000000238419
"462",1861,0.29899999499321,0.26800000667572
"463",1862,3.04399991035461,2.42300009727478
"464",1863,2.17300009727478,2.70199990272522
"465",1864,-1.33000004291534,-1.49000000953674
"466",1865,-0.741999983787537,-0.563000023365021
"467",1866,0.266999989748001,-0.532999992370605
"468",1867,2.86199998855591,1.69500005245209
"469",1868,5.26900005340576,2.99499988555908
"470",1869,3.25200009346008,1.31700003147125
"471",1870,0.949000000953674,-0.59799998998642
"472",1871,1.48199999332428,-0.367000013589859
"473",1872,3.03900003433228,0.611999988555908
"474",1873,1.78199994564056,-0.219999998807907
"475",1874,1.10500001907349,1.01699995994568
"476",1875,0.704999983310699,0.730000019073486
"477",1876,-2.33899998664856,-4.30299997329712
"478",1877,0.545000016689301,-1.06700003147125
"479",1878,1.65100002288818,-0.735000014305115
"480",1879,3.63899993896484,1.78999996185303
"481",1880,0.282000005245209,-1.05400002002716
"482",1881,1.86000001430511,-1.07500004768372
"483",1882,-0.352999985218048,-4.27199983596802
"484",1883,0.41499999165535,-2.16199994087219
"485",1884,0.0280000008642673,-1.11099994182587
"486",1885,2.99499988555908,2.18899989128113
"487",1886,1.38999998569489,2.93400001525879
"488",1887,-0.549000024795532,-1.45000004768372
"489",1888,2.0460000038147,0.0020000000949949
"490",1889,1.65299999713898,2.0789999961853
"491",1890,0.439999997615814,1.34099996089935
"492",1891,2.02500009536743,-0.490000009536743
"493",1892,0.644999980926514,-1.08700001239777
"494",1893,-0.39300000667572,0.523999989032745
"495",1894,-0.503000020980835,-0.667999982833862
"496",1895,-0.416000008583069,-1.85300004482269
"497",1896,-0.860000014305115,-3.16899991035461
"498",1897,1.90499997138977,1.12100005149841
"499",1898,3.04999995231628,2.14499998092651
"500",1899,1.84300005435944,1.53900003433228
"501",1900,0.610000014305115,0.194000005722046
"502",1901,0.685999989509583,0.695999979972839
"503",1902,1.66199994087219,1.75600004196167
"504",1903,-0.0020000000949949,0.374000012874603
"505",1904,1.4190000295639,0.166999995708466
"506",1905,-0.125,-0.675999999046326
"507",1906,1.21099996566772,0.148000001907349
"508",1907,0.400999993085861,-0.0829999968409538
"509",1908,-0.379000008106232,-0.300999999046326
"510",1909,1.04799997806549,1.81500005722046
"511",1910,-2.3050000667572,-2.34100008010864
"512",1911,-2.08800005912781,-4.59899997711182
"513",1912,-0.237000003457069,-2.9539999961853
"514",1913,-2.96300005912781,-2.62199997901917
"515",1914,1.18700003623962,-2.13499999046326
"516",1915,2.8199999332428,1.07700002193451
"517",1916,0.875,1.72200000286102
"518",1917,-0.272000014781952,0.64300000667572
"519",1918,-1.2389999628067,-3.04299998283386
"520",1919,1.87199997901917,0.677999973297119
"521",1920,3.76799988746643,1.92400002479553
"522",1921,0.842999994754791,-1.11600005626678
"523",1922,-1.8639999628067,-3.12100005149841
"524",1923,0.326999992132187,-1.07000005245209
"525",1924,0.435000002384186,1.37800002098083
"526",1925,1.36000001430511,1.48800003528595
"527",1926,2.57599997520447,-0.178000003099442
"528",1927,1.76699995994568,-0.555000007152557
"529",1928,2.09800004959106,-0.275999993085861
"530",1929,2.35999989509583,-0.324000000953674
"531",1930,1.73399996757507,0.195999994874001
"532",1931,0.818000018596649,0.0759999975562096
"533",1932,0.768999993801117,0.899999976158142
"534",1933,2.28500008583069,1.80400002002716
"535",1934,-0.0640000030398369,-1.47300004959106
"536",1935,1.60300004482269,0.46399998664856
"537",1936,1.37699997425079,0.168999999761581
"538",1937,1.59599995613098,-0.814999997615814
"539",1938,2.70099997520447,1.58399999141693
"540",1939,0.564000010490417,-2.19099998474121
"541",1940,1.94400000572205,-2.84100008010864
"542",1941,4.04199981689453,1.41299998760223
"543",1942,-1.19500005245209,-2.19000005722046
"544",1943,-3.19199991226196,-5.70300006866455
"545",1944,-0.0820000022649765,-1.42999994754791
"546",1945,2.23099994659424,-0.0850000008940697
"547",1946,3.59599995613098,1.8860000371933
"548",1947,0.672999978065491,-0.275999993085861
"549",1948,1.42400002479553,-0.607999980449677
"550",1949,0.49099999666214,-0.531000018119812
"551",1950,2.81200003623962,-0.203999996185303
"552",1951,2.46000003814697,-1.00499999523163
"553",1952,0.686999976634979,-1.82299995422363
"554",1953,0.446999996900558,-0.859000027179718
"555",1954,1.08700001239777,-0.505999982357025
"556",1955,1.11800003051758,2.27099990844727
"557",1956,-1.40799999237061,-3.37100005149841
"558",1957,-0.78600001335144,-3.81900000572205
"559",1958,1.34500002861023,-1.17900002002716
"560",1959,-0.810000002384186,-2.35800004005432
"561",1960,2.21900010108948,-0.616999983787537
"562",1961,0.133000001311302,-0.228000000119209
"563",1962,-1.09200000762939,-1.64199995994568
"564",1963,3.27699995040894,2.43099999427795
"565",1964,3.22099995613098,0.601999998092651
"566",1965,3.63599991798401,0.58899998664856
"567",1966,3.8989999294281,1.48000001907349
"568",1967,1.22099995613098,1.11899995803833
"569",1968,2.13800001144409,-0.157000005245209
"570",1969,0.167999997735023,-1.78900003433228
"571",1970,3.40000009536743,-0.232999995350838
"572",1971,3.59599995613098,3.5699999332428
"573",1972,-0.181999996304512,-2.12800002098083
"574",1973,2.75799989700317,-1.07799994945526
"575",1974,1.48199999332428,-1.96000003814697
"576",1975,3.99900007247925,1.99300003051758
"577",1976,3.05999994277954,2.62100005149841
"578",1977,-0.45100000500679,-1.91299998760223
"579",1978,-0.894999980926514,-1.57099997997284
"580",1979,0.414000004529953,0.49099999666214
"581",1980,0.716000020503998,1.92799997329712
"582",1981,-0.298000007867813,0.538999974727631
"583",1982,-0.157000005245209,0.0230000000447035
"584",1983,0.550000011920929,1.1360000371933
"585",1984,-0.0689999982714653,-1.21899998188019
"586",1985,-0.379999995231628,-1.10800004005432
"587",1986,-0.873000025749207,-1.2940000295639
"588",1987,-1.17599999904633,-3.13899993896484
"589",1988,-0.501999974250793,-0.720000028610229
"590",1989,-0.625999987125397,-2.57999992370605
"591",1990,0.270000010728836,-0.953999996185303
"592",1991,0.959999978542328,-0.513000011444092
"593",1992,1.41600000858307,-0.375
"594",1993,-0.674000024795532,-3.41100001335144
"595",1994,-0.171000003814697,-2.57200002670288
"596",1995,-1.40799999237061,-1.98800003528595
"597",1996,-0.162000000476837,0.526000022888184
"598",1997,-0.702000021934509,-1.74199998378754
"599",1998,-2.13299989700317,-3.33800005912781
"600",1999,-0.824999988079071,-2.5550000667572
"601",2000,1.62899994850159,0.83899998664856
